order_id,payment_sequential,payment_type_id,payment_installments,payment_value
f2d47fbf55381cc42d5a3a8afc7f060aa,1,1,8,188.39
053060b606af02b5ea4b079dd492ec5ba,1,1,2,61.3
e6a8d767ed8be35e855fb51421587360a,1,1,4,70.27
a4bab2081e615128b48cf3e4e7d8be97a,1,1,1,123.49
71408894cb2412e1f48530b6ec0a2e4ba,1,1,1,32.33
a445af0d83713885b6b576796191b1faa,1,1,8,225.57
aeda3634e9cb15b0f339f34392a15b45a,1,1,6,862.08
12b1cdf04230c77662cfee01e322fbdba,1,1,7,70.77
be555543375e799bd0f439ffc16134aba,1,2,1,102.44
b3600c15b636df09dc66ca0f895befe1a,1,1,2,135.84
9959dfdd19dcc0fbcabc33723c619d74a,1,1,8,229.65
0866001f9f2ff47df177b77ce6abecd4a,1,1,2,64.91
b681b75880c64cf34a01e503b6c2aafca,1,1,2,59.63
2fdd596723c47b1dd0dcade4d2cd1df4a,1,4,1,97.89
46e889af10459a1b39f2be47d8729a02a,1,1,1,62
c2af11ae3f61ffc78a1997289b07d497a,1,1,8,288.76
0e958d055789e054bf7483acea302398a,1,1,4,48.21
58435d6ff97216c2ca1eab87aba77dffa,1,1,1,76.51
61472244e66c39a49da3b3ffb3d28f7aa,1,1,2,98.65
de45fff90798d4416b9ba1b7aa4ccd7ba,1,1,5,315.82
279a3bc53e370f1614e3205bf4946041a,1,1,2,165.04
26e0070f204a2cc8cae3504b038a0dfea,1,1,1,39.41
906aea7f9a8bbd2b625400e22531469ea,1,1,5,55.59
fa3c3ae82babb19297d2368150fa2929a,1,1,8,198.35
cd74cd8f3a1445a29e098dcac4cc8d11a,1,1,1,372.52
8ec9caca9f30411bda28f48d2aec61e2a,1,2,1,62.25
d25eb73c856b09c77cd7dd09d9a488c2a,1,1,1,112.94
8333a97ebae7fc470923e0ab9e9f0737a,1,2,1,46.1
f92c4415380d5956969e7b44174a6476a,1,1,1,47.11
b2e77af6e5d073304e896d1f140da964a,1,1,2,143.58
a0257c63797f7dfa662f7c6fa6af1cc3a,1,2,1,218.39
b6238a76012ed88aec12a5a12f9f5795a,1,1,1,66.65
3777fdee1e90e53636623e02ecccc4baa,1,1,1,138.16
2c4b204bb99eaca32b1f3cf0e16f4c14a,1,1,4,49.12
d3dd51abe467d226f8be61f48388eba2a,1,1,3,410.13
45eea7503e8d5e369d52ecc3cd27a3faa,1,1,2,113.76
c1331ba0cd03a2a346d54d5fa2ed7576a,1,1,5,273.88
cf5f9668e80998cdc237f43f27857570a,1,1,4,48.81
2e386010d72473c60bdae32edf6823ada,1,1,9,111.33
2ff28727dd7a3cbb51cf9b8053a7103aa,1,1,6,401.2
0f71c6da7b8d96627eb368097e8ca4dca,1,1,1,55.28
e9a879545f57cb4c1d3acbee8b436454a,1,1,10,128.77
040b9db3ba0a38c2c2b139d6604576c8a,1,1,1,78.64
bc8d3ca8eda2e79015ce0ddd10eeca47a,1,1,3,48.75
cf57d12f25beeb760bd30983c67f21cda,1,1,8,2252.66
a2b4be96b53022618030c17ed437604da,1,1,7,265.94
363f8154ce0860b9c0c5a4c09e9f619ca,1,1,6,189.26
a415ad4db7ac7a8d3f67fa7aeb0d569ea,1,1,2,49.59
3ae7f9146be3fb4fed651a66c7650b19a,1,1,10,141.83
9e9e4d3f5d27fab18087abf851da026ca,1,1,2,24.19
95f3615ae63fefb578bbcb55f66fba96a,1,1,8,219.91
f0c1fadfe3832d32c7a44b37530c9e2ca,1,2,1,253.23
4af2fb154881f350d8696f7f7a7f80d3a,1,1,1,48.08
1268893eaba8446ae1a02da9bb6f4ef1a,1,2,1,42.86
4d513811c3447933c3472defe4992141a,1,1,8,237.51
b562335292868936c122b33bf8485b13a,1,1,2,531.16
1daef9cebfe701d5500c5ce43a271165a,1,3,1,98.56
2868d7d031293f42d0004622a5b68418a,1,1,1,123.49
c2c7994c7840c3d025da33aa6285c246a,1,1,1,162.31
c4694142c485a1a9d1ca666ea9c00d07a,1,4,1,35.84
2ae00ff32b724a74e37b8264ac4fb85ea,1,1,2,116.49
70ebb67db2439278b553ac34549b715da,1,1,2,47.29
ef2ecde1a76f9bcc15c632e7970aca8da,1,1,3,63.65
1ac4c8f4bb93ff8b5f87ff821298a59ba,1,2,1,70.9
8dcdf2ba21745811aaad2fd3ebfc0360a,1,4,1,100.88
f70334f7397fbe35445739c793099fe6a,1,2,1,96.65
387434cf05d72ade8396f5d198ecf697a,1,1,1,89
f8d1bd3e890e8a6792efb7acfc9a4853a,1,2,1,147.69
b647f540d673c123ae558b52796b5124a,1,1,5,416.04
5e5f65b0204e38a3cfa1ef11f4fae391a,1,1,1,51.06
c36353bc20e464fa631292ac4a42bd17a,1,1,3,76.09
c8be852c87c5ad138377bcd4fb27ee3ca,1,2,1,48.82
657938f6cc6b388ef70d756aeeda75a9a,1,1,3,140.92
30f1c325f7c1c138e27a82ba984ee5bca,1,2,1,49.3
b41cc5a0872a7fd886b2cb2e300dbe7aa,1,2,1,118.35
23c8185c60bb06f217a2437ffc73e45fa,1,2,1,191.76
9d71ed3bdd31105ae9fff4690e74b78da,1,1,1,80.27
60b17021cb20c803ad265dc1847f06a4a,1,1,1,152.64
4fc44d78867142c627497b60a7e0228aa,1,1,2,65.24
6f794a3ab5fe97d2aaad912ea4f81645a,1,1,1,443.77
fd5927a8b0df47e0c144562b54b228f2a,1,1,1,29.01
56e26a902ce7881f0a64c34a8192b537a,1,1,1,68.43
d06353378a1ff1ae9d69e21e97c78906a,1,2,1,38.23
df13cbaf3230c62a4b582317936e8a39a,1,1,10,297.02
94a4c515439bdf79c3380fd5372f516ca,1,1,1,44.58
29867728eef5282c4181cbed99246268a,1,2,1,231.26
8d58703c7926bd13b718863681e60e42a,1,1,5,52.84
ad2730b7abb692df187294b85fc0705da,1,1,8,146.97
a9e4a67cf6910c059f3a0764fcd0a020a,1,1,6,136.56
421d08636eed6cd2041826b40405c194a,1,1,1,64.66
75bd7a3255b9a2efed8a2673eb31f2b3a,1,1,8,90.6
12a72e49c959db8d7552036e53a67f49a,1,1,6,172.08
19b937e69325e082324396a05313613ba,1,1,1,69.17
2894cc15228a7127f78cb41017091b4ca,1,1,1,111.92
d31eb970bb1acce19ffa95359ac4de15a,1,1,1,25.22
6042c0c3800159373b3343dd442c86bda,1,1,1,123.79
be65bdeffac02d6d8d3b667875e6da05a,1,1,1,19.89
a65e61b2cf7bed6e9df047a709f06242a,1,1,8,214.73
eeb03ce693fcd06d0f6c65eb4411b9a6a,1,1,1,37.69
4d3d69fc5da58b96ec1c571580f89070a,1,1,1,138.97
368a807c54f9394cce9b885904db58eea,1,1,1,66.39
c5c6895d5f18ff51c8fb2af8121d1c9ca,1,1,2,44.82
0b137ac032763829e728afcfee3ac3f2a,1,1,8,189.26
d32e51406daab72e2dceefb08b096e13a,1,1,8,160.05
2e8080693faebedb3ba68531167c6313a,1,1,1,164.04
2118150cee01ae2de04990d1ec2d748fa,1,1,4,202.18
adc34e61cc1a93fc2c76f9193190249aa,1,1,1,100.41
b7daca2d24a93ab9351485e0bdcbb7e6a,1,1,1,117.74
c4cffa375b754170e9823a1fe9ac75bba,1,3,1,96.62
4455bffefa49b2524e0291440b78b02da,1,1,1,43.17
5cafde3fdf1a583c0a5d7fdc7b526ad1a,1,2,1,58.7
e42b66326781591510efdca88022604da,1,1,8,837.42
34f6873b6342bc990245336b01a81a1ca,1,1,1,92.73
b9d26681b32d996d60d1d1d5a4f49683a,1,1,5,106.89
a11a425bf8a1d74271b19f31a3cbe76aa,1,1,8,145.22
2268107fccbaa5d8b921f82146286350a,1,1,8,707.72
5148463bdbc74b975746afa3149a03c9a,1,1,2,123.49
62a67b702512a0fa8e5b70d26369bdd3a,1,2,1,91.45
0cb25b24a27e27dd18273360995e99f4a,1,1,2,27.3
b56c486f60a660f25910c3842f15e886a,1,2,1,95.64
c34abe4602727e23f7a3c265646d35eaa,1,1,1,36.45
88d55d6258872b31bf45ce51a6675c2ba,1,1,8,168.95
20a9733a8c2daed3d21e51040ecb4f22a,1,1,1,87.72
a686a1abab230b267d666e2b728f659ca,1,2,1,138.5
0e8f35f2fcf52b21069856048a64a929a,1,1,4,120.98
b3d71a2000f053668c1baac73b5fe4d7a,1,2,1,257.44
5be6e25a039543ec0588ea864fec282fa,1,3,1,101.64
b4afb7b9e849ab4cdaa2bf9994ab7829a,1,1,1,89.15
daa1c13dd8df972cbc97ca351c67f32ba,1,1,6,391.08
5265e13b1b649ee26bbaa159d56167aaa,1,1,1,35.24
835654b76a16c7f8b71678907312f8b3a,1,1,1,27.39
e9b5a2375e8f252aaba047d5d20e4f84a,1,1,2,52.58
e46feda6e61a3f6fbfb0b230faba9640a,1,2,1,155.96
87c6169aae0c57897be7344931c2839ea,1,1,1,14.29
902316ef1cc830ad9d566236f720309fa,1,2,1,284.55
ced5e18d913f7ce60b82578152422dbea,1,1,3,175.28
9a7fc3b0802afc9b2b46c1e2f323a738a,1,2,1,133.68
cb8ac0a66ab9381703d4a2c473bba526a,2,3,1,26.38
b6276d65b997fa8398537cac9f42c55ea,1,1,3,38.41
ad289a7aeb017887d348b0e026d8d521a,1,1,3,165.43
715b8576b74d53796bcbb107a201eb55a,1,1,10,254.58
242145b8067ab8aaa40c2da8d98b929da,1,1,3,155.03
5750176b86face010c6348ba78fb4a99a,1,1,8,575.68
790eaf31f63a94f924509397ed8b15c2a,1,1,6,305.55
cdaa6abaa1e05e0d89480265def8ff69a,1,1,6,114.91
ce82f937c1c716589386a8d4d0cb6747a,1,2,1,69.16
c82910354fbdc0bc475f3ee34607fd63a,1,1,5,119.45
cc4262265ee51b6f5d446e6218149391a,1,1,10,180.11
2a903dd5e53423b47484fd2130e2b6c3a,1,2,1,46.89
b5b79bbbc8693953906951dad6a55f07a,1,2,1,128.72
5f4a120717a4d152577d7d2ec66c45bea,1,1,3,201.34
5871d8a9d410f4348b27394d4085874fa,1,3,1,108.5
0c532a9c46c5090a74edf2c28388699aa,1,2,1,805.75
ad42f04485e4f6eea616c0cdac1db05ca,1,1,1,95.56
9a3682ac52b77c26f1d7a700b59ed9f7a,1,1,4,252.38
9ce1af91f300b02131e968687bca1732a,1,1,6,689.78
55c53a2d3c60e83064ad06dce6069af5a,1,1,1,143.46
1c036a86b23c31b9383c1e6f67a94652a,1,3,1,22.79
c93fec125b9d71dea70c1fd543683ef3a,1,2,1,158.09
a64c6d4c6a92082d56ab95ea8115f26ca,1,1,1,54.27
8cb9dee4f1dcfd13f7dbe690e29570cca,1,2,1,159.16
9e22c8dea6cb942311efd79ca6fbbdfea,1,2,1,66.02
0e784a85d6f7aa0ffe9a41d81f5a4ecfa,1,2,1,35.36
4691f9f99793c6535e4279ae1a5e75e3a,1,1,1,75.68
61bed2065e5b6ac35f5c04d33bf9d320a,1,2,1,158.74
e664de6693c1c46a03c7a561518546a6a,1,1,2,50.58
790adedc3b5b66b16b14675e794382b3a,1,2,1,88.39
d836abb4444d8594455e9766104e958ca,1,2,1,63.55
cf4ca07fc7743be3281b694f321007bba,1,1,3,182.4
943c7cf052f446cc2fd06553458334bea,1,1,1,129.53
5ff96c15d0b717ac6ad1f3d77225a350a,1,1,3,32.7
65d009e49beeedab2b25830b9e69a6eaa,1,1,1,166.9
1fd64d652fae27df0e9aac1f4e605984a,1,1,2,197.35
e9ee2180608e81469ecf03b7c9a74fa7a,1,1,1,45.78
9ff4440ee0d71eac7b46592220856401a,1,1,5,128.84
55bec4dbd259b205d1705c846cb8114fa,1,1,5,265.6
16266dcc0650cb074864170843ad9238a,1,1,2,69.7
98bc29e10634daaf3f5aff29eea45be6a,1,1,4,160.9
f34fd6ac0a7e90bea64cb88ee0e475c8a,1,2,1,200.33
fdff9465ac9ce1a793bb30fa94c6f241a,1,4,1,523.23
7b907821024740432d6d005caa3451eea,1,1,1,35.36
c6b91873827689f33c1a45cd4bccd049a,1,2,1,78.64
4de39e6ed70e6add419cd6560467478da,1,1,9,98.68
d80f699fe4f9cb9ee6be99a1ff5c3944a,1,2,1,98.57
6fa1b046e2e8e336c8350c7e1600bb32a,1,2,1,107.44
1a1d6b3bdea56c37877f692df138bb35a,1,1,10,238.57
f524c4df3ee7f0438b6c7d5af91d4aefa,1,2,1,122.97
cb233c021d1912e8f7d4ccb5153e0174a,1,2,1,28.73
583bf04daf3f2e41c6e2522cc467867ca,1,2,1,64.44
a30cadd1758dccbec1ba83a6d672fd1ca,1,2,1,211.31
e460863b51f5cd5e40996ef493df7d31a,1,1,6,138.96
cf5cc540ff27291c97b94a945ab37e43a,1,2,1,67.64
0a31cde0de75146ec6aa043161f74cf3a,1,1,1,288.08
bc6014a7596f64eb97713e00e2c9f7c9a,1,1,10,563.48
cf4659487be50c0c317cff3564c4a840a,1,2,1,2844.96
9217f2cdc9ff59c50fb2542e2b1f31a1a,1,1,6,247.75
f66700bc0daa1c69ee30003597354134a,1,1,2,180.95
8c37353173db5c03df9e813cfe9a9326a,1,1,2,28.08
16d2d0f24adb9d8c7cc566bbdc85b91ea,1,3,1,40.27
7da29e735c26d64e18e421e8eadf2f1ba,1,1,4,97.36
eb0e37706298fb26e054a09981cf50dba,1,1,1,25.61
9bb1e0c9520585d21de5e8246f1663daa,1,1,1,52.93
948d4a2cd33aa0d29d03495de3b86f9fa,1,1,3,65.44
39b8dcf4238242e14fdd2b3f8b9517a3a,1,1,5,72.61
6ad8c6d48181888c8e70e7d65b0508d7a,1,1,3,161.9
bb4fde546bfa4ba7795ccc8f24750fb5a,1,1,8,168.76
ff4016a97eee56d25f0e97b360d5eefea,1,1,1,118.8
9f6dfd14e123bd6e6372b4c0723a0d8ea,1,1,3,133.4
34f4ce3bb9241340ddc295c470512cf2a,1,1,6,267.61
6e2da070f43077174091a78e68313684a,1,1,7,75.66
3ecd4d06af8d5179eb36b73b96f88f2ca,1,1,2,43.69
4974295376c45fc743638ffad01b8959a,1,1,1,63.42
f09e36e258656850b92657ac5f67b6d5a,1,1,1,15.79
1d95cf3b52cc2ad7084239c958274b5ca,1,4,1,36.84
169ea2de3034acb7ff710f2ed686841ca,1,1,8,267.88
f7a7059f0d9946568a0892de75768327a,1,1,2,189.26
cfa5f05fcf442b5faa1cffd73b4fd9eea,1,1,2,28.88
4c5d211b472b4169ab861de4517d16a0a,1,1,3,80.92
5ff137f6691adb19932f45cced2cdc80a,1,2,1,96.67
efe568f189941fe81ac5ca271f4d2943a,1,1,2,104.08
5bee1275a1f504f2f52c69e8a0533a2da,1,4,1,164.32
6c37a73c622940bb9dee7b76f6d4058da,1,4,1,128.02
ba30f1c00f0081224a0f5410ee56f335a,1,1,5,1520.71
eabc20c259ef6e04089307feb92aa0fba,1,1,10,136.96
360d1b0085f85a626f77b5fe558e8ae8a,1,1,1,85.58
994572d6e67b97ce9c9ceb7cc0f6445fa,1,2,1,37.78
397f4ed009841e83e71435ab9376cc8ca,1,1,6,344.96
8b0d9469bcbdd6061d09db72ad2a1d22a,1,2,1,107.72
b38103e665600114e3155ab60ee0ef70a,1,1,4,48.3
f1bdbadeb03d8a0e4c6c2f3ffaf32b35a,1,1,3,60.41
30b3bd0e05a2c3cb7022f019e9798a57a,1,1,3,285.73
697fd318644f987187c9cde4ab05bb67a,1,1,5,134.63
518f64553f1bdccfe47ed290584a60a3a,1,1,1,87.11
f1ed92b2528df59a68e567ead15889f3a,1,2,1,46.53
743277e5089af7df0cbd543c93e5d852a,1,2,1,169.06
27be2d9a863635e6a3c6b616cd179798a,1,1,5,264.04
e681b9d741ce6a1913e86b6351105a55a,1,1,3,149.2
f62a8a01fbe9e10c2c6d6e66e828f399a,1,1,1,27.39
fa962e76e50f3469ae2abfa54e6d5be0a,1,2,1,51.27
88503051b9833f27c9492939bcfe2a6aa,1,1,2,201.29
25348d7abfa3893731e3836aab2f6a6ca,1,1,8,713.55
37754393d4f73d9ef01dc61d6bac379ba,1,1,2,126.9
5528ba50898b536ac11c799ba9eef5aca,1,1,8,323.02
a54b9350f120bf643b010046fc8d7790a,1,1,3,36.46
fff3983dfa3c5a0d752d8d17baa406a0a,1,1,3,80.44
19f0b0e6659d4be20f4325ad739ffac6a,1,2,1,298.77
be00cfaf4e0d5de6b164815a10ca0ad3a,1,1,6,171.77
dfa133091470b285a434fad21fb4bbd9a,1,1,3,35.23
9da2b22e3f25c8310d5e5c36084a97eaa,1,1,3,145.22
c4a75a6df3e234dd684c7a6dd7e7b1aca,1,2,1,202.41
dce9a381febe6ed5e017df5f134a8980a,1,1,3,91.21
64a22766d8a3975ba61edc4943501e24a,1,2,1,30.69
6e57e0a357e780334cea7b98208d6f25a,1,2,1,47.43
506db8171cf7d01f666e52223eff7f34a,1,1,10,212.74
a8a2f97bc403ceb2bc6c142b4b4add3ea,1,1,1,38.14
7edec473f1cd19fe9a5fcc2b2290a7f7a,1,1,3,30.69
04749a8c0b72cda9ebbd79d27a0d1e40a,1,1,4,232.43
383d164e3fb3bd64ffdc196f34f2d8a1a,1,1,7,71.27
0c349a33319c2d39efe799b472d71e7da,1,1,4,47.3
49c4763845a16623e106403f1655c063a,1,1,8,471.79
24f18122273caa6950e256dcb2d2f7a7a,1,1,1,63.91
a40c9f4f47639e167fa76a010ae10667a,1,4,1,138.84
2ecc68b349bb1dbe198e18f315c4889ba,1,1,5,53.24
3ee9cf1702011ef8cb10312b07124ec7a,1,1,1,229.54
e7ab9d07de87ce3d09009cc0acc238fba,1,1,2,70.89
9d35fd8f543fd6c4f8369add0105e531a,1,2,1,65.01
d6758be9876c16ad5edf45b268d91626a,1,1,1,24.38
2a66d384322fe0cce57c8083d687a79ea,1,1,7,70.86
0ea9b1519a74b738d828ad5705acdd1fa,1,1,5,162.44
76eb528b2b3ae258e1c9a8d0eedad2b4a,1,1,1,92.73
8851b8f3b3c9736081a17b2f49b4eaeca,1,1,2,74.49
33c1911ef3652a03c6cb098b9399b1d3a,1,1,3,98.35
30be16216274609ebd712f8169950eeea,1,1,1,35.14
798a8105c87bcc1f35bc710d5b31278fa,1,1,4,168.29
ae0df271cb3c9838b323a5764478703ca,1,1,6,124.5
20f93cb03af912a0ffbac65b7e96fed1a,1,1,2,123.42
08c94cca559ddccd243fc551e088b856a,1,1,4,40.06
d0444c65949d9cea920374debbfbd723a,1,1,2,113.67
f07589f27657a39d2d7cba90c38cd654a,1,4,1,162.89
0c70293ae727a4e81099ec24e6190342a,1,1,1,74.51
03abe0f86b91213bd62793ca180b232da,1,1,2,92.3
bee896dee409e283b040fd0b5cd2ae16a,1,1,3,474.98
04453a84ff0126fdc05079cf18a34890a,1,2,1,114.81
256aeafecb4d20915af4655d87085173a,1,1,1,134.08
9e2fbf3b51437bc915ed549c475eef2ca,1,3,1,22.38
f23681a0fffdb8051c674707c7e912efa,1,1,1,85.58
d84a72d286117f40da5a05597f25d58da,1,1,1,104.72
dc40cf72430bda627804ff38c8fa6116a,1,4,1,62.91
bfb517ecdbd8ef8716f682931140acb0a,1,1,5,52.38
0528d983de4118f6b36d55e407d24f94a,1,1,4,84.79
8fa4c1bf3c1b27d1349e2aa934aed53fa,1,1,6,181.66
a6145b6681d0b1556afbcf25131f2952a,1,1,4,175.16
c1e9744452fb7f55208a14610436019ca,1,1,1,37.37
5bc2858d960c9a5452d2f76492bfd948a,1,2,1,71.67
467fe7e72b99534adc114568a39c8102a,1,1,1,40.17
6d55fe3b32304e2b54494df5d44379e8a,1,1,1,77.11
6cf8530b5b6d67f4090e16f6ef4a4c76a,1,1,5,53.1
d4922affdd87d3e42657243354c7acd1a,1,1,1,58.95
b4785764380c08de311002f4a12e034ba,1,1,1,55.97
b869d5e47a11e0ef5dda1edf492e8c69a,1,1,3,57.99
e13fd2b405c7a3685ff6214f38b86e79a,1,2,1,93.07
3c3757e099924a1ef846889be651f146a,1,2,1,317.07
6051e6d3da9a50b7325cbe9c81025062a,1,1,2,258.5
0d92f9c47e96d946ca421dd3ea531b2aa,1,1,4,245.22
5bb8d2fbca419676d395687e28f5263ba,1,2,1,87.38
8332829ddb8a92e5e730111419b90bc2a,1,1,1,122.43
c48a91a7cfb7c545883da4020ea3555ca,1,1,2,277.97
82be2384f5d2751770574b84da68f2c1a,1,1,8,325.37
56e434b038a40c8b9b03a9b9dcede8f9a,1,1,1,132.9
ab9e742195daf35a5169f1439b2706b4a,1,2,1,239.73
258078cb7df97d7f72229c81af3cae4ea,1,2,1,137.99
8b39b750545a091909b29edd02a042d1a,1,1,3,156.99
f2337d9b4a21ea7114a3559a895cae9ea,1,2,1,35.13
8119fd8653bc657349616d0595ec08b0a,1,1,10,312.92
50703a5cdfb2b550cebacccaef68c958a,1,1,1,85.59
54243ef50fa7c7f650224a26f43bb90ca,1,1,2,118.98
392abee0f881388ab93e4b6b5fd60177a,1,1,1,66.15
f6d2ef1c523b008dac3d61be3e511a4fa,1,1,3,275.91
7af07887f8840085ae4b65cb52f4af29a,1,1,1,138.5
a6885484f375e5b08eef9d9cac53af34a,1,1,2,47.3
bf0a0b465be0fe8e8e83edb5bca69a34a,1,1,8,574.77
b1b69f51bb6761e529b47d528ba4470ea,1,2,1,59.06
753841f6cd9bed8cbb16bae45c571e8ea,1,2,1,209.36
a1f32c6c2615f5638247552c003abd14a,1,1,1,37.46
22a409aa094a6210e26006088a346124a,1,1,4,249.46
5e703e05bcb502963f75e2a2a2eb7b73a,1,2,1,788.4
05f5cfec67106e59d6280f62c4792d25a,1,1,6,65.35
818bd343c0073f9624ca1801fd39f4dba,1,1,1,51.52
0352f2ba09b99ccae0751e133332a46ba,1,1,2,88.09
8d5adba2d82f7af4d944f45a95d5d1c1a,1,1,4,120.11
6b27e5ad651611d9467a393681ee0f7ca,1,1,1,77.7
bbb7e3b704844468f580cf9f68b0ddd5a,1,2,1,74.7
2f83083c33a1f0bd8f5c9a4ac807ff0aa,1,2,1,186.77
24bb40ee9b9b6fc1cf2392a93aff4f6ea,1,1,1,105.51
9767781031663fd584e27336a14ee5a0a,1,1,3,194.37
2d3b451fae025eca7a05641e05e452bba,1,2,1,42.62
e18b75b8b2ba4ce613d10b2fd820aef9a,1,1,8,336.33
6cc170c0199d6d09ed3ae398bbfe01afa,1,1,6,122.84
f1495dcc4cf8d4ec585f058cedc68356a,1,2,1,62.64
622db91c93396e938ca004d8303dba6ca,1,1,1,21.19
d46dac528dbfb09fdfc6a62c82d18694a,1,1,3,95.74
49fd5cd566e1e24b0c403afb8996728aa,1,2,1,49.45
cff4d10ff5b5d90df2c9747fa66119f8a,1,2,1,42.22
9cd142b4697df74bb8f34fd7b5573a51a,1,1,1,65.35
34a85515e648322e7dc31efc6da5ff02a,1,1,2,36.89
c042c97fd633f5e705a44361fb468828a,1,1,3,75.68
c1eab54ad584ff7acf4b8f5e4020c005a,1,3,1,99.33
72350c18f769b53bf1ae2519359092e5a,1,1,2,185.28
b016e83fc2a89900d779cb964fe867fda,1,4,1,208.79
debb76d62f02e0ea42769534a3d58286a,1,1,1,41.46
f25f425c1627a369f769d91d56c3da67a,1,1,6,278.86
8ceb7c40345d31112e63e0f4624e39b0a,1,1,4,223.08
5aaecad5e5cba1ebc5ba1d2b22c98d7aa,1,1,1,33.38
ec22a18f14eba260f8f395dfc96fa72ca,1,2,1,120.95
16725237f8f6e32f876dfeca7624063fa,1,1,1,84.69
da02757374a4765efdc08488ec40e778a,1,1,1,62.21
73d8cc61665c773dfb85dc7fdb5c292da,1,2,1,107.11
1aa7c7804ba8f6c5da37c380af66d559a,1,4,1,67.94
b3355f7dd6280519c31a73e7819523eaa,1,1,8,263.95
4a14973ad9560660e3962ba5efc1ffaaa,1,1,5,394.73
7c1336779536fdd545a35df012e0ed5ea,1,1,2,146
9f16c9e6abad918e90460e42f7b9d645a,1,3,1,32.13
7efe2c754b2967e96d43d60643cecce5a,1,1,1,37.85
431c1624aae277e9a8c7182403019df3a,1,1,2,114.58
28cda4e2c431cbb41d153d52ba95f894a,1,1,2,22.14
267519bdbe13b2f237af57f3f1b86a9ea,1,1,4,402.16
aefdcf39aab5b3cadf59cdf0eafcbcb2a,1,1,8,97.59
39fa4236f74ce3cf9427df583375b046a,1,1,3,77.65
b13732c40c7e74c2d89c595fdfae8fa6a,1,1,2,312.06
181f3a2409fbfd9640a4e017c3b9971fa,1,1,2,27.87
5c2b36b8e747abcc27f2d9ab379ed334a,1,1,3,98.74
49e84824ae503af008a7cc379ebab409a,1,1,6,382.92
d97ceab969b84967a5c136683ab0625ea,1,1,12,1124.79
735c97c58832ee67c2f23aa70deb343ca,1,1,2,54.25
15fe6ce03db9c275b01461f4f9f18ba8a,1,2,1,40.25
59e53c261681312bd398bcac254262e8a,1,1,5,138.5
f3419091993faf0c528154a0fda1af52a,1,2,1,73.52
cd1c8a9edd4e0f98b94e0080a2190f30a,1,2,1,79.51
d089c57c3f1314fa5bb23b8416231e81a,1,1,3,171.76
54a05520cf3e089ebf5dd8575f9ac38aa,1,1,1,34.44
78420988bdc7bf4dac19e4fe4ccdbd6aa,1,1,4,218.99
9bd5c53e69d9f7ddcd2ac219938bb4bea,1,2,1,154.18
b35945f2f7f01113c25e3029adafc413a,1,1,10,143.48
9e79eaf24f3a351f51692b227136741ea,1,1,5,52.92
77e9d2f71c740441b1fce48743b8e358a,1,1,3,67.49
8be0775a20e013586ff9da7cef067d7ba,1,1,1,52.19
419cedb4dcae30595f71c28370d1a7dca,1,4,1,166.92
f4f6ca3a1a95c3f5db08489c2ec2ef1ca,1,1,2,41.03
3891073d9934c3bc761f151f90f1be17a,1,1,1,123.4
b2f58affcc178fea2daaf834f1acff5ea,1,2,1,121.04
ba91b4b93947b208ec698475173402b7a,1,2,1,309.73
6508ccfd77b6c1684614de32ac787f21a,1,1,4,44.99
f34dccb2f8c19c2bdbfb8a041af62ed6a,1,2,1,102.48
7c9c832fe99dad4a802af290889522e5a,1,2,1,146.58
64958ed60e12bac04474ff739271a3b3a,1,1,4,270.13
bafb684404bd59635ed1f02e09058779a,1,1,1,27.37
5e6032de9f8c94b21aeeb5dcdaed8773a,1,1,1,142.7
0a4480a7856cae897440eb7229b25252a,1,1,5,119.39
a4a495e7d0758f5523480d2f4cd12515a,1,2,1,62.08
36c2f882bdb22101a7491e871578f15ea,1,1,10,226.42
404d71e18721243380c994069a7f411aa,1,1,1,70.38
501ce7b81b23f0c4009057c589c08023a,1,1,1,767.1
11c9715759819d9b4a3b7708111b3a74a,1,2,1,103.93
22036cdcfe0c280a53567412a2bc04b6a,1,1,1,160.81
7960d74e96a2fc6a608c4bb2d622f456a,1,1,1,88
40bf12930df251761b91291590dbe45ba,1,1,1,100.59
a0ac0049119c70e88509f0c8e30564e8a,1,2,1,44.5
2000818e65ff6ebca35463a38c0fb42aa,1,1,4,146.94
ca5194dbc94536f842d03241b5a223bba,1,1,1,93.66
f958e896e19b3e92364e0c7b9637c144a,1,4,1,88.49
ace3b21c5c57456d2e2215452829073ba,1,2,1,23.29
380a3824a3077f718ff3e99534666bdaa,1,2,1,198.08
dd43124cb8d2c34b7839e01a67c0c646a,1,2,1,93.21
aa2dc936dd126536c8f2eb4dbaf37333a,1,1,2,222.35
2783cfcf916c2cef168f19a7a2e45e45a,1,1,5,75.68
70c21c50383160e57e3c3de7d4c43d7da,1,4,1,101.25
25876bdef3cecd304a7be7b88c6522dfa,1,1,1,283.91
6cac20dcd1e9ad064b34d1148de9b9caa,1,1,2,98.1
c08918f04f354ae73e08676fd16d5527a,1,1,1,98.14
a39b459bad02888e07ddf9d3321673c7a,1,1,8,184.58
35ae6fcf66dba4f6760a20b921867b2ba,1,1,2,156.37
27985bef55ec339f228456aa727e3e87a,1,1,1,72.6
9807b5bda81d46b139365f3850fbda35a,1,2,1,42.27
a2b02026d2b1873d8e01ccfe3f8c62b0a,1,4,1,37.83
4fb104ec6918efe57f7e105fe598d96fa,1,1,10,130.03
