Id_Geolocalizacion,zip_code_prefix,Latitud,Longitud,Ciudad,Estado
7723,28945,-19.943342692273745,-43.935854757913326,sao pedro da aldeia,rj
7724,28948,-22.81535622352685,-42.11172647408186,sao pedro da aldeia,rj
7725,28949,-22.8322251368484,-42.142326771991925,sao pedro da aldeia,rj
7726,28950,-22.76657248480372,-41.908675205986285,armacao dos buzios,rj
7727,28960,-22.839226507396567,-42.22206859801616,iguaba grande,rj
7728,28970,-22.86965694518422,-42.321414936246086,araruama,rj
7729,28980,-22.726613486866583,-42.29203723223672,sao vicente de paula,rj
7730,28990,-22.923756548355588,-42.50447966854643,saquarema,rj
7731,28991,-22.912694292125327,-42.47650474338262,saquarema,rj
7732,28992,-22.904269139060403,-42.42047171656783,saquarema,rj
7733,28993,-22.89331608578523,-42.47000671301413,bacaxa,rj
7734,28994,-22.896108516326308,-42.469197610672296,saquarema,rj
7735,28995,-22.87997875045681,-42.473921365453215,saquarema,rj
7736,28997,-22.859910499727818,-42.59600106238442,saquarema,rj
7737,28998,-22.88271928711453,-42.59965356071224,saquarema,rj
7738,28999,-22.9266393266322,-42.60231507840789,saquarema,rj
7739,29001,-20.32180708897782,-40.338611503836695,vitoria,es
7740,29010,-20.320038528527185,-40.3329218886029,vitória,es
7741,29014,-20.31870095894153,-40.33056168927813,vitoria,es
7742,29015,-20.317871596268457,-40.33755036238744,vitoria,es
7743,29016,-20.31791462297862,-40.33626043039942,vitoria,es
7744,29017,-20.317164334664405,-40.32407036389426,vitoria,es
7745,29018,-20.31884345040212,-40.34156621746278,vitoria,es
7746,29020,-20.32084620665402,-40.346207616710124,vitoria,es
7747,29023,-20.297021210550845,-40.347271252186125,vitoria,es
7748,29024,-20.29034208942081,-40.34125366487663,vitoria,es
7749,29025,-20.316141544080352,-40.35222237390242,vitoria,es
7750,29026,-20.309796807652308,-40.352024248878045,vitoria,es
7751,29027,-20.30850682125743,-40.34633538239041,vitoria,es
7752,29030,-20.282999825327124,-40.33641848843752,vitoria,es
7753,29031,-20.282583196783293,-40.33059983158218,vitoria,es
7754,29032,-20.25261541805304,-40.319583384075706,vitoria,es
7755,29033,-20.27873417616675,-40.32983373036598,vitoria,es
7756,29040,-20.30954699567466,-40.31915838261944,vitoria,es
7757,29041,-20.31177520828728,-40.32002717246778,vitoria,es
7758,29042,-20.304592526112486,-40.32057505886265,vitoria,es
7759,29043,-20.29620696858057,-40.32083517192287,vitoria,es
7760,29045,-20.297500722289303,-40.30639204574531,vitória,es
7761,29046,-20.29530821424077,-40.308437177574056,vitoria,es
7762,29047,-20.29852025735377,-40.3096560898549,vitoria,es
7763,29048,-20.28986318902237,-40.31566239170037,vitoria,es
7764,29050,-20.313960622429903,-40.29874528373586,vitoria,es
7765,29051,-20.31271637480551,-40.318989564929126,vitoria,es
7766,29052,-20.31268731682301,-40.29762077462265,vitoria,es
7767,29053,-20.313996010788056,-40.31410164821836,vitoria,es
7768,29055,-20.300614699361464,-40.295028062533405,vitoria,es
7769,29056,-20.304515729849843,-40.2995760745933,vitoria,es
7770,29057,-20.294772372767323,-40.296482097090845,vitoria,es
7771,29060,-20.28459307369061,-40.2954045601725,vitória,es
7772,29062,-20.277654776068346,-40.29633036136395,vitoria,es
7773,29065,-20.27703282426282,-40.29246868696166,vitoria,es
7774,29066,-20.27579015781628,-40.28920643319557,vitoria,es
7775,29070,-20.264136503422577,-40.29628587511779,vitoria,es
7776,29072,-20.259310317571423,-40.29446900424854,vitoria,es
7777,29075,-20.268705917570355,-40.30117429176141,vitória,es
7778,29090,-20.258920613108977,-40.26756763394884,vitoria,es
7779,29092,-20.24769258439179,-40.27158813220923,vitoria,es
7780,29100,-20.33959604188587,-40.29549349586976,vila velha,es
7781,29101,-20.345030195796227,-40.28790374199653,vila velha,es
7782,29102,-20.37128036966112,-40.30721837760808,vila velha,es
7783,29103,-20.38465422834024,-40.32372831183719,vila velha,es
7784,29104,-20.36670193056704,-40.31718921781991,vila velha,es
7785,29105,-20.37865765372177,-40.31950139302451,vila velha,es
7786,29106,-20.34980376751841,-40.30673634042205,vila velha,es
7787,29107,-20.354058884014453,-40.30128887072216,vila velha,es
7788,29108,-20.35546030787301,-40.31414725723032,vila velha,es
7789,29109,-20.35524227108657,-40.314331735290565,vila velha,es
7790,29110,-20.351004465850323,-40.32120866203233,vila velha,es
7791,29111,-20.350965246976774,-40.35353585806446,vila velha,es
7792,29112,-20.3622577208014,-40.354059476166064,vila velha,es
7793,29113,-20.37773219885532,-40.35047944323682,vila velha,es
7794,29114,-20.33161624902949,-40.34252285978223,vila velha,es
7795,29115,-20.335472552050064,-40.33122810411291,vila velha,es
7796,29116,-20.342511741908304,-40.337662485631874,vila velha,es
7797,29117,-20.34379478959137,-40.34511865621087,vila velha,es
7798,29118,-20.348018625778742,-40.33731992287221,vila velha,es
7799,29119,-20.35038439416758,-40.32316313424692,vila velha,es
7800,29120,-20.35146447966755,-40.31996539942482,vila velha,es
7801,29121,-20.33820736421147,-40.31902931764566,vila velha,es
7802,29122,-20.339043748550235,-40.30909785366851,vila velha,es
7803,29124,-20.44067774783468,-40.3425959937633,vila velha,es
7804,29125,-20.426917136955588,-40.32721792957319,vila velha,es
7805,29126,-20.411800716788733,-40.33756220325749,vila velha,es
7806,29127,-20.44442591541323,-40.357302162144094,vila velha,es
7807,29128,-20.509578080042576,-40.37363064122116,vila velha,es
7808,29129,-20.507554106871044,-40.361117260776,vila velha,es
7809,29130,-20.38928094367299,-40.4901873998062,viana,es
7810,29131,-20.421385016089857,-40.460393466434034,viana,es
7811,29132,-20.39053747318836,-40.474481985426216,viana,es
7812,29134,-20.35516349262468,-40.43123213662455,viana,es
7813,29135,-20.351385134684683,-40.42842770559008,viana,es
7814,29136,-20.36426008095286,-40.42106529481057,viana,es
7815,29137,-20.368909560042795,-40.42459105775325,viana,es
7816,29138,-20.370296473620964,-40.416448541581005,viana,es
7817,29140,-20.34107099889752,-40.36444150559455,cariacica,es
7818,29141,-20.35304225845024,-40.372988366327554,cariacica,es
7819,29142,-20.36360185674505,-40.37462539065324,cariacica,es
7820,29143,-20.349877466729343,-40.384015917980015,cariacica,es
7821,29144,-20.34732167692076,-40.395441964691,cariacica,es
7822,29145,-20.348482491643868,-40.39424798988471,cariacica,es
7823,29146,-20.340521299600123,-40.384897987448205,cariacica,es
7824,29147,-20.335925573405905,-40.389954070877536,cariacica,es
7825,29148,-20.334678650207326,-40.40049065823512,cariacica,es
7826,29149,-20.33013337723304,-40.39043058407728,cariacica,es
7827,29150,-20.32247630196992,-40.37762777086689,cariacica,es
7828,29151,-20.328601609899746,-40.36941562385166,cariacica,es
7829,29152,-20.317000803364834,-40.372320098134026,cariacica,es
7830,29153,-20.30645308789088,-40.37093583403476,cariacica,es
7831,29154,-20.30941650802182,-40.391153337968845,cariacica,es
7832,29155,-20.29248104532088,-40.384031424765176,cariacica,es
7833,29156,-20.27851289140612,-40.41167522341207,cariacica,es
7834,29157,-20.26440960781892,-40.389537508293095,cariacica,es
7835,29158,-20.31255045087857,-40.40000069420851,cariacica,es
7836,29160,-20.236215492570285,-40.27203665640389,serra,es
7837,29161,-20.22398020791206,-40.27581852168546,serra,es
7838,29162,-20.196980180925653,-40.271118393966525,serra,es
7839,29163,-20.2181376576319,-40.24297180111903,serra,es
7840,29164,-20.21168518103554,-40.23961903218324,serra,es
7841,29165,-20.199185893801207,-40.25773967249934,serra,es
7842,29166,-20.188079675277496,-40.241697762995486,serra,es
7843,29167,-20.17952411178505,-40.25832209201949,serra,es
7844,29168,-20.15847292670448,-40.24609615513035,serra,es
7845,29169,-20.15015966406233,-40.2650679550429,serra,es
7846,29170,-20.154331390341508,-40.26898012025664,serra,es
7847,29171,-20.138476164068283,-40.24779440322811,serra,es
7848,29172,-20.171285062076123,-40.20456733111168,serra,es
7849,29173,-20.15868901699344,-40.19214871446736,serra,es
7850,29174,-20.06421048362099,-40.18297373354049,serra,es
7851,29175,-20.14021567598439,-40.19358162519008,serra,es
7852,29176,-20.13514374784089,-40.29981975803893,serra,es
7853,29177,-20.12154558211048,-40.30597879856886,serra,es
7854,29178,-20.13590387834678,-40.29837508817457,serra,es
7855,29179,-20.11736507281848,-40.29309840257896,serra,es
7856,29180,-20.07201781813865,-40.3621684728586,serra,es
7857,29182,-20.064542491457843,-40.20226241236841,serra,es
7858,29185,-19.944160220015554,-40.38449895378412,fundao,es
7859,29187,-20.039269371332946,-40.18713745738928,praia grande,es
7860,29190,-19.82256891358971,-40.27108349346427,aracruz,es
7861,29192,-19.835260030529938,-40.26154957652111,aracruz,es
7862,29193,-19.831754489582025,-40.27247536739889,aracruz,es
7863,29194,-19.82415923507357,-40.26429872543493,aracruz,es
7864,29195,-19.93010951110856,-40.15365065258333,coqueiral,es
7865,29197,-19.82225062605563,-40.06303351092967,aracruz,es
7866,29198,-19.89531139487844,-40.0991007353037,aracruz,es
7867,29199,-19.92700998308417,-40.143464044043945,aracruz,es
7868,29200,-20.67223332343453,-40.50002482393178,guarapari,es
7869,29201,-20.681936090284385,-40.5091237357826,guarapari,es
7870,29202,-20.672115836838927,-40.51700526382526,guarapari,es
7871,29203,-20.67639066312762,-40.51739541428216,guarapari,es
7872,29206,-20.71723806255909,-40.52427446576242,guarapari,es
7873,29208,-20.68243654907933,-40.51920110877143,guarapari,es
7874,29209,-20.73131235546684,-40.55274900722035,guarapari,es
7875,29210,-20.66529502808564,-40.50724705161458,guarapari,es
7876,29211,-20.64404602314044,-40.5127546378481,guarapari,es
7877,29212,-20.641715958754293,-40.51512444469158,guarapari,es
7878,29213,-20.640760964315994,-40.50899384799111,guarapari,es
7879,29214,-20.65669577179757,-40.50574387517624,guarapari,es
7880,29215,-20.660216764966027,-40.49856289244473,guarapari,es
7881,29216,-20.65299858613494,-40.48707808325542,guarapari,es
7882,29217,-20.654321414730862,-40.49021162512816,guarapari,es
7883,29220,-20.62807013769708,-40.47621600036773,guarapari,es
7884,29221,-20.61891635546317,-40.456450891119246,guarapari,es
7885,29222,-20.642418803292,-40.50006739895994,guarapari,es
7886,29227,-20.648083707640048,-40.49080179741277,guarapari,es
7887,29230,-20.800378086859887,-40.648849815509344,anchieta,es
7888,29240,-20.627031870241968,-40.74931056937235,alfredo chaves,es
7889,29255,-20.415508811333915,-40.689012695583465,marechal floriano,es
7890,29258,-20.415509083845222,-40.64411836054274,araguaia,es
7891,29260,-20.35420704341062,-40.703285268956,domingos martins,es
7892,29263,-20.373782921416414,-40.56310209026857,isabel,es
7893,29273,-20.34018313950445,-40.73167973417412,paraju,es
7894,29278,-20.01085720737993,-40.79846476486159,domingos martins,es
7895,29280,-20.78929879189499,-40.813398471593935,iconha,es
7896,29285,-20.839948654995545,-40.73441103540229,piuma,es
7897,29290,-20.860485103348744,-40.93526011608743,rio novo do sul,es
7898,29295,-20.6448429992686,-41.00717001967552,vargem alta,es
7899,29297,-20.70682235205412,-41.01712786426433,jacigua,es
7900,29300,-20.847459653832125,-41.12005826115421,cachoeiro de itapemirim,es
7901,29301,-20.841775751043063,-41.129023788285465,cachoeiro de itapemirim,es
7902,29302,-20.84937768298942,-41.12932748549339,cachoeiro de itapemirim,es
7903,29303,-20.852955062636017,-41.11820666366201,cachoeiro de itapemirim,es
7904,29304,-20.8586495211639,-41.11688197001606,cachoeiro de itapemirim,es
7905,29305,-20.855268653361247,-41.10871046055536,cachoeiro de itapemirim,es
7906,29306,-20.85077309229637,-41.105805462083765,cachoeiro de itapemirim,es
7907,29307,-20.844729856199752,-41.11075004879964,cachoeiro de itapemirim,es
7908,29308,-20.84252698545739,-41.11888795503526,cachoeiro de itapemirim,es
7909,29309,-20.837240420336308,-41.11713803072733,cachoeiro de itapemirim,es
7910,29310,-20.84405138213383,-41.13971836504003,cachoeiro de itapemirim,es
7911,29311,-20.84573744385328,-41.14443509503575,cachoeiro de itapemirim,es
7912,29312,-20.84888395295811,-41.153055030844754,cachoeiro de itapemirim,es
7913,29313,-20.83232137438696,-41.157260281263376,cachoeiro de itapemirim,es
7914,29314,-20.84407162366201,-41.15350989073693,cachoeiro de itapemirim,es
7915,29315,-20.847164397952103,-41.1548455256115,cachoeiro de itapemirim,es
7916,29316,-20.84714875081772,-41.112945633419415,cachoeiro de itapemirim,es
7917,29317,-20.84711789220178,-41.13974718071966,cachoeiro de itapemirim,es
7918,29321,-20.9884882339344,-42.23727344129296,vargem grande do soturno,es
7919,29323,-20.762729094305136,-41.271606233951005,pacotuba,es
7920,29325,-20.72583088209348,-41.134004948888325,itaoca,es
7921,29327,-20.10275652516165,-40.562648649470844,burarama,es
7922,29328,-20.883329999999944,-41.19999999999993,córrego dos monos,es
7923,29329,-20.68770402723946,-41.20195222593812,conduru,es
7924,29330,-20.94924974603446,-40.80778682448671,itapemirim,es
7925,29338,-20.89832394853286,-40.780249109800266,itaipava,es
7926,29345,-21.0323181161207,-40.82269689695655,marataizes,es
7927,29350,-21.122930576727104,-41.04061029119547,presidente kennedy,es
7928,29360,-20.6053563781088,-41.20519636049413,castelo,es
7929,29370,-20.361225210844665,-41.24983376040059,conceicao do castelo,es
7930,29375,-20.33885295949204,-41.132931135779735,venda nova do imigrante,es
7931,29378,-20.336687999999995,-41.185111500000005,sao joao de vicosa,es
7932,29380,-20.46250862812245,-41.41468639351346,muniz freire,es
7933,29386,-20.335972909905703,-41.3904879524313,muniz freire,es
7934,29390,-20.34911192088041,-41.53373039669444,iuna,es
7935,29395,-20.233854705661063,-41.506817883423714,ibatiba,es
7936,29398,-20.345803660646123,-41.64094155038808,irupi,es
7937,29400,-21.06157066872612,-41.36296449402211,mimoso do sul,es
7938,29420,-19.900436161470907,-43.9990296612386,sao jose das torres,es
7939,29450,-21.153323461585163,-41.56743108039142,apiaca,es
7940,29460,-21.12656790196717,-41.67280614857445,bom jesus do norte,es
7941,29470,-21.02027868005079,-41.65312810451595,sao jose do calcado,es
7942,29475,-20.946109999999976,-41.61999999999995,alto calcado,es
7943,29480,-20.95206473566138,-41.34218704825808,muqui,es
7944,29490,-20.92514780451319,-41.19649395129351,atilio vivacqua,es
7945,29500,-20.760206303395872,-41.53516276114848,alegre,es
7946,29510,-19.851581656301253,-40.57072169300674,celina,es
7947,29515,-20.771505660340384,-41.53560726330037,cafe,es
7948,29520,-20.756742115065904,-41.4593121536793,rive,es
7949,29540,-20.537112297706013,-41.66525823368056,ibitirama,es
7950,29550,-20.79138730182776,-41.3920789379488,jerônimo monteiro,es
7951,29560,-20.772595022149183,-41.67503440435154,guacui,es
7952,29564,-20.78110999999996,-41.80055999999996,são pedro de rates,es
7953,29580,-20.68276666465529,-41.84274574504492,dores do rio preto,es
7954,29590,-20.61167365684712,-41.69466502754654,divino de sao lourenco,es
7955,29600,-20.07682155300228,-41.12371138232126,afonso claudio,es
7956,29609,-20.07893433699639,-41.12429399999999,afonso claudio,es
7957,29615,-19.89303063005784,-41.05797353760605,laranja da terra,es
7958,29619,-19.825279999999964,-41.11110999999994,laranja da terra,es
7959,29620,-19.87731798944995,-40.8742054444434,itarana,es
7960,29630,-20.14768728208619,-41.29158581823656,brejetuba,es
7961,29640,-20.100361493805377,-40.53208940796703,santa leopoldina,es
7962,29645,-20.031391098604576,-40.75116929156471,santa maria de jetiba,es
7963,29650,-19.94277068527384,-40.60646958045139,santa teresa,es
7964,29654,-19.83759191324691,-40.654425377449854,santo antonio do canaa,es
7965,29660,-19.879860634382204,-40.626739587261234,sao joao de petropolis,es
7966,29665,-19.73930434519547,-40.66322894308199,sao roque do canaa,es
7967,29670,-19.8315934465165,-40.37012574335158,ibiracu,es
7968,29680,-19.7510070097032,-40.38667300846462,joao neiva,es
7969,29687,-19.655909222582128,-40.46336507540551,acioli,es
7970,29690,-19.792991958104,-40.85391940789055,itaguacu,es
7971,29695,-19.66469628173546,-40.83650571195031,itaimbe,es
7972,29700,-19.53930204985444,-40.62595077382037,colatina,es
7973,29701,-19.54074944092956,-40.62883793487709,colatina,es
7974,29702,-19.54551718490543,-40.63413418662913,colatina,es
7975,29703,-19.52371016348674,-40.639323209262486,colatina,es
7976,29704,-19.52664430508559,-40.66243185634448,colatina,es
7977,29705,-19.51082201387888,-40.63310196328869,colatina,es
7978,29706,-19.521177544995183,-40.64688425353667,colatina,es
7979,29707,-19.541956559715967,-40.64327673020125,colatina,es
7980,29708,-19.54634145050433,-40.6231462797084,colatina,es
7981,29709,-19.520241810565054,-40.6847366419452,colatina,es
7982,29712,-19.525670783952105,-40.57010039048001,colatina,es
7983,29714,-19.545996074157472,-40.633042029572906,colatina,es
7984,29720,-19.252721480274865,-40.46099131352969,governador lindenberg,es
7985,29724,-19.24939653482508,-40.518293109768535,novo brasil,es
7986,29725,-19.41202631037065,-40.54293876855565,marilandia,es
7987,29730,-19.512568777088724,-41.012926255435566,baixo guandu,es
7988,29735,-19.39858970116328,-40.905290937201045,quilometro 14 do mutum,es
7989,29737,-19.274999999999977,-40.90749999999997,alto mutum preto,es
7990,29745,-19.138753324097504,-40.615545044821154,sao domingos do norte,es
7991,29750,-19.195901004272244,-40.84616628146892,pancas,es
7992,29752,-18.972757358206497,-40.873194660712045,vila verde,es
7993,29755,-19.444548697621787,-41.015225403245445,lajinha,es
7994,29760,-19.05822235499108,-41.01879814974316,alto rio novo,es
7995,29770,-18.863692854859607,-41.11875851381642,mantenopolis,es
7996,29772,-18.88493545170069,-41.01554984953388,santa luzia de mantenopolis,es
7997,29780,-19.01753886918101,-40.5372554198776,são gabriel da palha,es
7998,29785,-18.99492362440964,-40.383087196982125,vila valerio,es
7999,29795,-18.9857161132778,-40.74227057364542,aguia branca,es
8000,29800,-18.748313722680667,-40.88588589823048,barra de são francisco,es
8001,29807,-18.58656760388705,-40.88704137696066,monte sinai,es
8002,29815,-18.66481037083179,-40.79495699999999,paulista,es
8003,29820,-18.543085190055944,-40.98497675246625,agua doce do norte,es
8004,29822,-18.476713762810867,-41.01877846394589,vila nelita,es
8005,29824,-18.41277999999994,-41.03666999999996,santo agostinho,es
8006,29826,-18.633609999999976,-40.94277999999997,governador lacerda de aguiar,es
8007,29830,-18.70658082589379,-40.40638379228229,nova venecia,es
8008,29843,-18.61993446963408,-40.604153544051,vila pavao,es
8009,29845,-18.53583690499467,-40.3013125200212,boa esperanca,es
8010,29850,-18.36881608995012,-40.82597415326898,ecoporanga,es
8011,29880,-18.08497000761245,-40.5210508759796,mucurici,es
8012,29884,-12.638524155189108,-37.94725509040245,itabaiana,es
8013,29885,-18.12988904535621,-40.53833069801776,ponto belo,es
8014,29890,-18.131132996868345,-40.35711188194904,montanha,es
8015,29894,-18.198594334937315,-40.263793351536286,vinhatico,es
8016,29900,-19.394302899766817,-40.06744800455662,linhares,es
8017,29901,-19.398462430517736,-40.05754626853264,linhares,es
8018,29902,-19.38058581528183,-40.06214346326712,linhares,es
8019,29903,-19.392473863253308,-40.04808368379706,linhares,es
8020,29904,-19.37554767028276,-40.05764624559227,linhares,es
8021,29905,-19.364681121236405,-40.05261443397877,linhares,es
8022,29906,-19.35541262653365,-40.05373780593817,linhares,es
8023,29907,-19.37533597130217,-40.07149648621064,linhares,es
8024,29908,-19.3496229098212,-40.05001762813601,linhares,es
8025,29909,-19.29955465408666,-40.06620575816586,linhares,es
8026,29913,-19.40826599999999,-40.064600250000005,linhares,es
8027,29918,-19.39172700347962,-40.061084501159854,linhares,es
8028,29920,-19.26241946891296,-40.32532458042503,rio bananal,es
8029,29925,-8.445856975859286,-53.4789080787312,sao jorge do tiradentes,es
8030,29927,-19.189127770488813,-40.10086124895696,sooretama,es
8031,29930,-18.718212244497813,-39.8548625046386,sao mateus,es
8032,29931,-18.717482906655505,-39.86602787165746,sao mateus,es
8033,29932,-18.711846687043668,-39.872479210098376,sao mateus,es
8034,29933,-18.71921232542809,-39.84788825257439,sao mateus,es
8035,29934,-18.718328576961284,-39.83859455817204,sao mateus,es
8036,29936,-18.72977048594036,-39.8478835935191,sao mateus,es
8037,29937,-18.732788499193703,-39.84235929755072,são mateus,es
8038,29938,-18.726016165217725,-39.85577872804152,sao mateus,es
8039,29940,-18.71914948367368,-39.87404915228109,sao mateus,es
8040,29941,-18.71777436886052,-39.87424559086368,sao mateus,es
8041,29942,-18.726388479336865,-39.867380218267385,sao mateus,es
8042,29943,-18.72218578505392,-39.91774491344775,sao mateus,es
8043,29944,-18.77346364244314,-39.75500529521586,sao mateus,es
8044,29945,-18.74036444460742,-39.75469149379051,sao mateus,es
8045,29946,-18.73358734816864,-39.77298993969407,sao mateus,es
8046,29950,-18.90835510506952,-40.07586676010297,jaguare,es
8047,29960,-18.576966446050704,-39.73757518671529,conceicao da barra,es
8048,29965,-18.418738006611395,-39.70806405383186,itaunas,es
8049,29967,-19.24593411404079,-40.091152596757134,braco do rio,es
8050,29970,-18.29316367914973,-39.95858510869711,pedro canário,es
8051,29978,-18.089158212695203,-40.10959902713075,cristal do norte,es
8052,29980,-18.410899011847384,-40.21940175223136,pinheiros,es
8053,29985,-18.32097783533344,-40.40572143357216,sao joao do sobrado,es
8054,30001,-19.92398883986376,-43.93570612505038,belo horizonte,mg
8055,30035,-19.90115537968148,-43.918429127127865,belo horizonte,mg
8056,30108,-18.99191036421,-49.45067631754277,belo horizonte,mg
8057,30110,-19.929476453721666,-43.93692445117372,belo horizonte,mg
8058,30111,-19.9178260281884,-43.942417941975386,belo horizonte,mg
8059,30112,-19.93717749545114,-43.93564910981899,belo horizonte,mg
8060,30120,-19.91852703015928,-43.93988998298764,belo horizonte,mg
8061,30130,-19.93185558700408,-43.932647431010295,belo horizonte,mg
8062,30140,-19.93104856825172,-43.93603257269495,belo horizonte,mg
8063,30150,-19.925953136630508,-43.9270012212083,belo horizonte,mg
8064,30160,-19.927499910711955,-43.93957488042516,belo horizonte,mg
8065,30166,-19.92623156924808,-43.93779291672924,belo horizonte,mg
8066,30170,-19.927104133305765,-43.94496355953479,belo horizonte,mg
8067,30171,-19.92399927615559,-43.944359752697856,belo horizonte,mg
8068,30180,-19.92641009985338,-43.94586443137012,belo horizonte,mg
8069,30186,-19.90805786539898,-43.883818025390994,belo horizonte,mg
8070,30190,-19.924640007158544,-43.946121717904624,belo horizonte,mg
8071,30210,-19.95078799430714,-43.91838796090514,belo horizonte,mg
8072,30220,-19.940114849442462,-43.91958024514325,belo horizonte,mg
8073,30230,-19.92875698717212,-43.911597736466845,belo horizonte,mg
8074,30240,-19.929634471795293,-43.91777905690397,belo horizonte,mg
8075,30250,-19.92792156748684,-43.92173313879353,belo horizonte,mg
8076,30260,-19.924396632710568,-43.91178340122711,belo horizonte,mg
8077,30270,-19.92134251922916,-43.90615804521913,belo horizonte,mg
8078,30280,-19.90808816059684,-43.904395207031634,belo horizonte,mg
8079,30285,-19.916749422160827,-43.90182965852817,belo horizonte,mg
8080,30286,-19.926559904315027,-43.92578549439883,belo horizonte,mg
8081,30290,-19.91902161984338,-43.88315218187731,belo horizonte,mg
8082,30295,-19.91367687977267,-43.88348263205853,belo horizonte,mg
8083,30310,-19.946634191819108,-43.92852281029642,belo horizonte,mg
8084,30315,-19.95380280794058,-43.93090361544771,belo horizonte,mg
8085,30320,-19.96712946022024,-43.939935749372026,belo horizonte,mg
8086,30328,-19.969885948381293,-43.94239902888209,belo horizonte,mg
8087,30330,-19.94489788213357,-43.93958522933526,belo horizonte,mg
8088,30335,-19.925067529090867,-43.93842904510488,belo horizonte,mg
8089,30350,-19.94807647046226,-43.94761823033127,belo horizonte,mg
8090,30360,-19.96444292675128,-43.94855817020935,belo horizonte,mg
8091,30380,-19.945831499496894,-43.95259592018934,belo horizonte,mg
8092,30390,-19.99276150266036,-43.966360063886334,belo horizonte,mg
8093,30410,-19.92392791116219,-43.96820740649184,belo horizonte,mg
8094,30411,-19.92610397403668,-43.96623487375565,belo horizonte,mg
8095,30420,-19.930813145709514,-43.99893551894223,belo horizonte,mg
8096,30421,-19.93710598538667,-43.97631024306516,belo horizonte,mg
8097,30430,-19.93350474750775,-43.96228871687269,belo horizonte,mg
8098,30431,-19.935486917207523,-43.9668497178044,belo horizonte,mg
8099,30441,-19.937128269211865,-43.95772185993358,belo horizonte,mg
8100,30451,-19.93259434659293,-43.96265849464028,belo horizonte,mg
8101,30455,-19.96934052229941,-43.9614679037934,belo horizonte,mg
8102,30460,-19.942315187344903,-43.972361517812125,belo horizonte,mg
8103,30480,-19.928284135574803,-43.97516889210283,belo horizonte,mg
8104,30490,-19.951509363033047,-43.97489996240398,belo horizonte,mg
8105,30492,-19.969152251420983,-43.96738963507269,belo horizonte,mg
8106,30493,-19.973203838804466,-43.96483879639269,belo horizonte,mg
8107,30494,-19.96005961136484,-43.96164848633418,belo horizonte,mg
8108,30510,-19.93824412465684,-43.992256802951054,belo horizonte,mg
8109,30512,-19.94313991758485,-44.00012248441621,belo horizonte,mg
8110,30514,-19.9522664099828,-43.99236541157028,belo horizonte,mg
8111,30516,-19.951640378337576,-43.99014732257203,belo horizonte,mg
8112,30518,-19.952450311074053,-44.00325534740166,belo horizonte,mg
8113,30520,-19.940411132888944,-44.01845243035028,belo horizonte,mg
8114,30525,-19.93423705653664,-44.0139829967717,belo horizonte,mg
8115,30530,-19.9293172448418,-44.00012547981165,belo horizonte,mg
8116,30532,-19.93903108500327,-44.00411110721576,belo horizonte,mg
8117,30535,-19.923884704317416,-43.99145877560749,belo horizonte,mg
8118,30540,-19.962974368024707,-43.99519656174626,belo horizonte,mg
8119,30550,-19.94361489927609,-43.98184650740853,belo horizonte,mg
8120,30555,-19.9538645515138,-43.97765745039238,belo horizonte,mg
8121,30570,-19.95806136130547,-43.97891108299589,belo horizonte,mg
8122,30575,-19.97380109868721,-43.97264013372904,belo horizonte,mg
8123,30580,-19.962205456572867,-43.98719145572653,belo horizonte,mg
8124,30590,-19.962328721771105,-43.99360054043943,belo horizonte,mg
8125,30610,-19.96298743817568,-44.00313479763526,belo horizonte,mg
8126,30620,-19.983319169326872,-44.0013738632822,belo horizonte,mg
8127,30622,-19.987746029390262,-43.99149254290304,belo horizonte,mg
8128,30624,-19.995833208876444,-43.99678271744955,belo horizonte,mg
8129,30626,-20.001771055992613,-44.0102000334043,belo horizonte,mg
8130,30627,-19.99535369590183,-44.02044353756923,belo horizonte,mg
8131,30628,-20.000018311522645,-43.99509855461215,belo horizonte,mg
8132,30640,-19.97737724381918,-44.02064083006472,belo horizonte,mg
8133,30642,-19.98313195328475,-44.01222423599674,belo horizonte,mg
8134,30644,-19.989981300542027,-44.013181725860335,belo horizonte,mg
8135,30660,-19.98595180501752,-44.02495825887791,belo horizonte,mg
8136,30662,-19.9856118615716,-44.0411924853463,belo horizonte,mg
8137,30664,-20.0012746802313,-44.036828977324575,belo horizonte,mg
8138,30666,-20.01027390089369,-44.03073203617085,belo horizonte,mg
8139,30668,-20.000856897018227,-44.02890660317559,belo horizonte,mg
8140,30670,-20.00254587721195,-44.02135117438736,belo horizonte,mg
8141,30672,-20.02505759295368,-44.06905695722996,belo horizonte,mg
8142,30686,-19.996132002221696,-44.033212560649744,belo horizonte,mg
8143,30690,-19.97766460228105,-44.04969652161651,belo horizonte,mg
8144,30692,-19.986747634732293,-44.04859791669266,belo horizonte,mg
8145,30710,-19.913379943766746,-43.95870189476295,belo horizonte,mg
8146,30720,-19.91432324022868,-43.97570327877981,belo horizonte,mg
8147,30730,-19.91530481310715,-43.98688278746184,belo horizonte,mg
8148,30750,-19.900090667701733,-43.97811787075005,belo horizonte,mg
8149,30760,-19.90809821577453,-43.96181773151535,belo horizonte,mg
8150,30770,-19.90648672927733,-43.97078450027557,belo horizonte,mg
8151,30775,-19.89649067170408,-43.96875730467175,belo horizonte,mg
8152,30810,-19.89771687717065,-43.98517637288428,belo horizonte,mg
8153,30820,-19.905928092263924,-43.99678382844561,belo horizonte,mg
