geolocation_id,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
9407,37805,-21.252993786542923,-46.578964851582064,juruaia,MG
9408,37810,-21.301969203940768,-46.79344313786243,guaranesia,MG
9409,37815,-19.321724888523093,-48.92200810636418,santa cruz do prata,MG
9410,37820,-21.364132750962657,-46.93989548487439,arceburgo,MG
9411,37855,-21.126744426611907,-46.62716220313882,sao pedro da uniao,MG
9412,37860,-21.11141078117889,-46.420562692445976,nova resende,MG
9413,37865,-21.011184089027143,-46.401661931992585,petunia,MG
9414,37880,-21.47382328040176,-46.39609170165559,cabo verde,MG
9415,37890,-21.368981491695624,-46.52315655919029,muzambinho,MG
9416,37900,-20.719638211559776,-46.604848528571765,passos,MG
9417,37901,-20.73584717355837,-46.59906911664476,passos,MG
9418,37902,-20.729284202791742,-46.613836512463095,passos,MG
9419,37903,-20.714892979717717,-46.62774341410062,passos,MG
9420,37904,-20.70913130870513,-46.6179163476006,passos,MG
9421,37905,-20.85617952951288,-46.72015906238379,fortaleza de minas,MG
9422,37910,-20.35314672721178,-46.84294115960025,delfinopolis,MG
9423,37920,-20.554439145673697,-46.54819356385086,sao joao batista do gloria,MG
9424,37922,-20.329635270550856,-46.37111347117857,vargem bonita,MG
9425,37925,-20.46910716689903,-45.96079974138365,piumhii,MG
9426,37926,-20.29034473255444,-45.90136381097274,doresopolis,MG
9427,37927,-20.345743643988364,-46.48387672787423,são josé do barreiro,MG
9428,37928,-20.24055665252988,-46.38209709998032,sao roque de minas,MG
9429,37930,-20.61655651835597,-46.04625014233613,capitolio,MG
9430,37940,-20.85866998898681,-46.3868959952482,alpinopolis,MG
9431,37945,-20.7155295833812,-46.31660004625635,sao jose da barra,MG
9432,37948,-21.018142161416037,-46.518655621662255,bom jesus da penha,MG
9433,37950,-20.91395197058557,-46.98629619076701,sao sebastiao do paraiso,MG
9434,37952,-20.91576448798051,-47.15619833263436,guardinha,MG
9435,37955,-21.08159339578616,-47.044527875553925,itamogi,MG
9436,37958,-21.18705403280908,-46.976226128327866,monte santo de minas,MG
9437,37960,-20.780638131243403,-47.09861710523501,são tomás de aquino,MG
9438,37965,-21.01817463903273,-46.74320895758398,jacui,MG
9439,37968,-21.01108618935938,-46.81173307883256,monte santo de minas,MG
9440,37970,-20.74438717274225,-46.86121274516443,pratapolis,MG
9441,37973,-20.840858894177103,-46.79900585159346,itamogi,MG
9442,37975,-20.74428836520151,-46.75138057010448,itau de minas,MG
9443,37980,-20.582930704896818,-46.9221356375289,cássia,MG
9444,37990,-20.46391948054387,-47.12569004208968,ibiraci,MG
9445,37993,-20.621099796616186,-47.05516573685892,capetinga,MG
9446,37997,-20.401546767101205,-47.28560867100957,claraval,MG
9447,38010,-19.748433127247832,-47.93624451081128,uberaba,MG
9448,38015,-19.74791987687668,-47.92617493393566,uberaba,MG
9449,38017,-19.74019853574193,-47.92479298786424,uberaba,MG
9450,38020,-19.7606893240896,-47.94687145770199,uberaba,MG
9451,38022,-19.760188995545462,-47.93914526044794,uberaba,MG
9452,38025,-19.756853488338955,-47.93017266949661,uberaba,MG
9453,38026,-19.761706582432808,-47.92110324733581,uberaba,MG
9454,38030,-19.76755207042132,-47.93300586462632,uberaba,MG
9455,38031,-19.77245797400304,-47.92897761634436,uberaba,MG
9456,38035,-19.762906350444126,-47.9006895408385,uberaba,MG
9457,38036,-19.76842279220441,-47.9141342605618,uberaba,MG
9458,38037,-19.779971836022977,-47.91360518827712,uberaba,MG
9459,38038,-19.7779822453874,-47.89397030001759,uberaba,MG
9460,38040,-19.78642172011104,-47.93772687573789,uberaba,MG
9461,38041,-19.783169015333,-47.92170328892091,uberaba,MG
9462,38045,-19.77404673451357,-47.95526529258536,uberaba,MG
9463,38046,-19.7737697992931,-47.996635642261246,uberaba,MG
9464,38048,-19.77017869736389,-47.9448463775378,uberaba,MG
9465,38050,-19.75831267254844,-47.95552461350234,uberaba,MG
9466,38051,-19.757618308005902,-47.98336858815832,uberaba,MG
9467,38055,-19.750886719929397,-47.96849457280658,uberaba,MG
9468,38056,-19.735074343543168,-47.98704222365648,uberaba,MG
9469,38057,-19.737144721796835,-47.96592285938141,uberaba,MG
9470,38060,-19.745545855197,-47.94508587692628,uberaba,MG
9471,38061,-19.744255852197394,-47.95533934048692,uberaba,MG
9472,38064,-19.707230469000294,-47.968184231083534,uberaba,MG
9473,38065,-19.739645967453367,-47.93555194368721,uberaba,MG
9474,38066,-19.734254119586087,-47.94309474656153,uberaba,MG
9475,38067,-19.72870705777668,-47.93553366397364,uberaba,MG
9476,38070,-19.73100526984633,-47.92291555725056,uberaba,MG
9477,38071,-19.72367685141576,-47.9163949621953,uberaba,MG
9478,38072,-19.73185789461795,-47.91251886644879,uberaba,MG
9479,38073,-19.7350051443018,-47.89334009005046,uberaba,MG
9480,38080,-19.742465619045834,-47.914612369492765,uberaba,MG
9481,38081,-19.752808606994627,-47.91270375248546,uberaba,MG
9482,38082,-19.74936680844548,-47.8982607216337,uberaba,MG
9483,38106,-19.39110605692373,-46.728066194601546,uberaba,MG
9484,38108,-19.975218972128943,-47.776658689809146,delta,MG
9485,38110,-20.05779181703596,-48.10811794228084,agua comprida,MG
9486,38120,-19.921240470897423,-48.37549416612301,conceicao das alagoas,MG
9487,38130,-19.76253702549459,-48.574697713634805,campo florido,MG
9488,38140,-19.3068265684434,-48.92280096120125,prata,MG
9489,38150,-19.668568092020717,-48.30939854203838,veríssimo,MG
9490,38160,-19.3364369651837,-47.113221804399366,nova ponte,MG
9491,38170,-19.360654988886733,-47.28562643685491,perdizes,MG
9492,38175,-19.31600396028638,-47.52829292656992,santa juliana,MG
9493,38178,-19.22838556931582,-47.46448927176541,pedrinopolis,MG
9494,38180,-19.582399237133544,-46.953795723294085,araxá,MG
9495,38181,-19.57573879922128,-46.93172776145897,araxa,MG
9496,38182,-19.60522752530473,-46.92587490743116,araxa,MG
9497,38183,-19.59656150595795,-46.9374884832494,araxa,MG
9498,38184,-19.60185553071692,-46.94478152003333,araxa,MG
9499,38185,-19.92528253274444,-46.82785202306656,tapira,MG
9500,38190,-19.87001133113846,-47.44411447792482,sacramento,MG
9501,38195,-19.932894734007487,-47.55206053235132,conquista,MG
9502,38198,-19.858527550498707,-47.58341959254376,guaxima,MG
9503,38200,-20.02737817547669,-48.93350958851245,frutal,MG
9504,38205,-18.867062763128185,-48.264116980102976,aparecida de minas,MG
9505,38210,-19.90759049260577,-48.7020297102952,pirajuba,MG
9506,38220,-20.1379763525358,-48.70215937495428,planura,MG
9507,38230,-20.279454990887864,-49.2025514813791,fronteira,MG
9508,38240,-19.90102641008152,-49.36882034374337,itapagipe,MG
9509,38250,-19.695749118701716,-49.083301426344974,comendador gomes,MG
9510,38260,-19.858738134259102,-49.77217577427226,são francisco de sales,MG
9511,38270,-19.534301814120564,-49.50209456509559,campina verde,MG
9512,38272,-19.56150421966892,-50.01607331369049,honorópolis,MG
9513,38280,-19.72936535088028,-50.19956607813188,iturama,MG
9514,38282,-19.70290819846817,-50.41424707469225,alexandrita,MG
9515,38288,-19.521034013516037,-50.33423137876905,uniao de minas,MG
9516,38290,-19.71155629339138,-50.721427419246695,carneirinho,MG
9517,38292,-22.416053412593424,-47.63935948653171,sao sebastiao do pontal,MG
9518,38294,-19.90515209124019,-50.72601204025671,estrela da barra,MG
9519,38295,-19.545622438922383,-50.582284329250925,limeira do oeste,MG
9520,38300,-18.97635525199552,-49.46297455530933,ituiutaba,MG
9521,38301,-18.95361908708018,-49.458175836455794,ituiutaba,MG
9522,38302,-18.968022691449843,-49.44940587663304,ituiutaba,MG
9523,38303,-18.98205954599502,-49.43885285578512,ituiutaba,MG
9524,38304,-18.98921915692874,-49.45198716119141,ituiutaba,MG
9525,38305,-19.00257752116577,-49.47892991525266,ituiutaba,MG
9526,38307,-18.97709850617294,-49.48097274218593,ituiutaba,MG
9527,38308,-18.96175410033194,-49.47795097901379,ituiutaba,MG
9528,38310,-19.21276594981847,-49.78478439281909,gurinhata,MG
9529,38320,-18.8516272227244,-50.14079055085752,santa vitoria,MG
9530,38325,-19.04329047203457,-50.48805214021181,chaveslandia,MG
9531,38328,-19.04039447571156,-50.490754864157616,perdilandia,MG
9532,38350,-18.69274060626605,-49.94357653927753,ipiaçu,MG
9533,38360,-18.683263859461757,-49.5699386935884,capinopolis,MG
9534,38370,-18.531781647695585,-49.49432301857276,cachoeira dourada,MG
9535,38380,-18.72350346707715,-49.1992779007326,canápolis,MG
9536,38390,-18.58527492216996,-49.20061955483061,centralina,MG
9537,38400,-18.913247873843886,-48.27821224449974,uberlandia,MG
9538,38401,-18.8916159627286,-48.28981551637612,uberlandia,MG
9539,38402,-18.873998221431016,-48.27413981278632,uberlandia,MG
9540,38405,-18.892698009109008,-48.24993989716173,uberlandia,MG
9541,38406,-18.875821274113232,-48.23189650631252,uberlandia,MG
9542,38407,-18.91496728978642,-48.193879166936526,uberlandia,MG
9543,38408,-18.92408019816436,-48.249267186591496,uberlandia,MG
9544,38409,-18.928051312482005,-48.214582492114495,uberlandia,MG
9545,38410,-18.954174871944243,-48.23791059400363,uberlandia,MG
9546,38411,-18.9495189572054,-48.27629001274793,uberlandia,MG
9547,38412,-18.950237259905315,-48.309470659443285,uberlândia,MG
9548,38413,-18.931689655248235,-48.31505510832352,uberlandia,MG
9549,38414,-18.921397435860225,-48.32946334496327,uberlandia,MG
9550,38415,-18.89705563536845,-48.32910295026264,uberlandia,MG
9551,38420,-18.86884736710355,-48.879747350529584,monte alegre de minas,MG
9552,38421,-18.97746539653662,-48.35855081896928,uberlandia,MG
9553,38425,-18.97601192694952,-48.27425372243967,uberlândia,MG
9554,38430,-18.599338439036668,-48.694128518488064,tupaciguara,MG
9555,38433,-18.89880063099997,-48.15751402999996,uberlandia,MG
9556,38435,-18.43304181452028,-49.18451093074793,arapora,MG
9557,38439,-18.947673738116595,-48.17591170124266,tapuirama,MG
9558,38440,-18.652644433692657,-48.192235480006914,araguari,MG
9559,38441,-18.65704801058608,-48.20933347554194,araguari,MG
9560,38442,-18.645099494741665,-48.20499335469828,araguari,MG
9561,38443,-18.634824794686104,-48.20473047781967,araguari,MG
9562,38444,-18.63091751905351,-48.18952481796858,araguari,MG
9563,38445,-18.642201383387075,-48.17801460034548,araguari,MG
9564,38446,-18.66100251186824,-48.1809791800025,araguari,MG
9565,38447,-18.660782247285137,-48.18960919009722,araguari,MG
9566,38455,-18.53401304549487,-48.19629512032545,amanhece,MG
9567,38460,-18.60531231245011,-47.88337089557223,cascalho rico,MG
9568,38465,-18.43362550795021,-49.18567170784165,arapora,MG
9569,38470,-18.497290375148705,-47.722931665761166,grupiara,MG
9570,38475,-18.86885090447068,-48.878546586414245,monte alegre de minas,MG
9571,38480,-18.596844559532663,-48.69760298955126,tupaciguara,MG
9572,38490,-19.036754375909265,-47.91834736041107,indianópolis,MG
9573,38500,-18.73255318535424,-47.49636761511996,monte carmelo,MG
9574,38510,-18.98605466475381,-47.4632510481309,irai de minas,MG
9575,38520,-18.884956484882785,-47.585863571648034,romaria,MG
9576,38525,-18.741282890204708,-47.70192478146414,estrela do sul,MG
9577,38530,-18.434938606427128,-47.60812036388392,douradoquara,MG
9578,38540,-18.474476487136112,-47.4078365252738,abadia dos dourados,MG
9579,38550,-18.47627421500296,-47.19682128916466,coromandel,MG
9580,38570,-17.769317756643446,-47.09820110670162,guarda-mor,MG
9581,38600,-17.2241790239998,-46.874264632410174,paracatu,MG
9582,38602,-17.225620668849547,-46.88239989219344,paracatu,MG
9583,38603,-17.233415529449434,-46.8793456431264,paracatu,MG
9584,38606,-18.129837151053582,-46.1708927135205,paracatu,MG
9585,38607,-17.225210090389677,-46.85559477561398,paracatu,MG
9586,38610,-16.36381396260518,-46.89530822527895,unai,MG
9587,38625,-16.055668176736315,-47.14365235867061,cabeceira grande,MG
9588,38630,-16.059718645669523,-46.255281956297424,uruana de minas,MG
9589,38640,-16.23017177235179,-45.99141725875838,riachinho,MG
9590,38649,-15.972687367321637,-45.095826833711605,urucuia,MG
9591,38650,-16.562527667206663,-45.9986358674731,bonfinopolis de minas,MG
9592,38654,-16.651863275620535,-46.269280323169326,dom bosco,MG
9593,38658,-16.509594116765015,-46.49188575443145,natalandia,MG
9594,38660,-15.62721446009139,-46.42632889398506,buritis,MG
9595,38665,-15.214249489419505,-46.81573874501741,serra bonita,MG
9596,38680,-15.920350682439093,-46.10773503284158,arinos,MG
9597,38689,-15.300072201769469,-45.62600729656672,chapada gaucha,MG
9598,38690,-14.957216746740068,-46.229815235894776,formoso,MG
9599,38700,-18.595141030878885,-46.51867937098783,patos de minas,MG
9600,38701,-18.57640750971047,-46.52598592302643,patos de minas,MG
9601,38702,-18.57194907121821,-46.516148307867496,patos de minas,MG
9602,38703,-18.57686674321764,-46.494770717684425,patos de minas,MG
9603,38705,-18.59502890081928,-46.50050758304553,patos de minas,MG
9604,38706,-18.619647617723388,-46.50544980979099,patos de minas,MG
9605,38711,-18.833076670719628,-46.5947954062283,santana de patos,MG
9606,38717,-19.173987856445187,-45.4183444419519,pilar,MG
9607,38720,-18.77618044480129,-46.404217247384295,lagoa formosa,MG
9608,38730,-18.84499471897389,-46.79528213304472,guimarânia,MG
9609,38735,-18.95333412728917,-46.67378428948234,cruzeiro da fortaleza,MG
9610,38738,-21.8513394321701,-50.71456121963189,cruzeiro da fortaleza,MG
9611,38740,-18.94707354685371,-46.99146764794275,patrocinio,MG
9612,38741,-18.967552046458948,-47.000692409559406,patrocinio,MG
9613,38742,-18.936874053113986,-47.00168811744175,patrocinio,MG
9614,38743,-18.928453177953568,-47.00035903233975,patrocínio,MG
9615,38744,-18.93575917451049,-46.98670616243892,patrocinio,MG
9616,38745,-18.92558726423977,-46.96674524242258,patrocinio,MG
9617,38747,-18.942431542076708,-46.985211427771375,patrocinio,MG
9618,38748,-18.960995248143256,-46.99225148089458,patrocinio,MG
9619,38749,-18.83912726781643,-46.94672164246674,sao joao da serra negra,MG
9620,38750,-18.41249436044673,-46.41696000317543,presidente olegario,MG
9621,38755,-17.83903600481589,-46.51824250769678,lagoa grande,MG
9622,38760,-19.11123830357652,-46.68169552127703,serra do salitre,MG
9623,38770,-17.732005370360085,-46.16588731423498,joao pinheiro,MG
9624,38772,-17.595444268014692,-45.8898463950928,olhos d'agua do oeste,MG
9625,38773,-17.397789656915034,-45.83314769299119,canabrava,MG
9626,38775,-17.64147689316711,-45.826078153137786,joao pinheiro,MG
9627,38776,-17.205405409115443,-47.80184065969742,luizlandia do oeste,MG
9628,38779,-17.00502700552426,-46.0061646639406,brasilandia de minas,MG
9629,38780,-17.987237146966546,-46.90380757456198,vazante,MG
9630,38785,-18.16944840339085,-46.79841451211284,lagamar,MG
9631,38790,-18.325070936120262,-45.799697934947936,sao goncalo do abaete,MG
9632,38794,-18.38328231300325,-46.03463733806014,varjão de minas,MG
9633,38800,-19.317869160982116,-46.05225400628061,sao gotardo,MG
9634,38803,-19.36606114131005,-46.121422738708326,guarda dos ferreiros,MG
9635,38805,-19.63457462644284,-45.95093279251437,santa rosa da serra,MG
9636,38810,-19.1994237070096,-46.2432189718757,rio paranaiba,MG
9637,38819,-19.67698928194328,-51.18893748495198,rio paranaiba,MG
9638,38840,-18.99834541822861,-46.30935828069332,carmo do paranaiba,MG
9639,38845,-18.859846558535104,-46.08601653448676,quintinos,MG
9640,38860,-19.03641623988676,-46.1522510525546,arapua,MG
9641,38870,-19.22229992242833,-45.96985523856589,matutina,MG
9642,38880,-18.985909056795904,-45.95200911439447,tiros,MG
9643,38900,-20.01516131652096,-45.97684756408032,bambui,MG
9644,38910,-20.172208868562752,-45.71208159060175,iguatama,MG
9645,38930,-19.996631243192493,-46.21976153825772,medeiros,MG
9646,38950,-19.515039180739823,-46.56160823512746,ibia,MG
9647,38960,-19.751936743581908,-46.383648180273866,pratinha,MG
9648,38970,-19.69675757095511,-46.169855128235056,campos altos,MG
9649,38980,-19.88879190023132,-46.02071323866608,tapirai,MG
9650,38990,-19.82452943769596,-45.90600533483145,corrego danta,MG
9651,39100,-18.240347942725787,-43.6005078626568,diamantina,MG
9652,39110,-18.088435113703,-43.74227171953283,sao joao da chapada,MG
9653,39112,-17.811327561892835,-43.42172729815763,senador mourao,MG
9654,39113,-17.69660993683053,-43.33178079572376,desembargador otoni,MG
9655,39120,-18.47081366941407,-43.76101364847365,gouveia,MG
9656,39130,-18.44727257487323,-43.6588713705723,datas,MG
9657,39135,-18.618915222252564,-43.57392768060846,presidente kubitschek,MG
9658,39140,-18.73744917819915,-43.37349462270953,alvorada de minas,MG
9659,39150,-18.59836377268876,-43.38864460857634,serro,MG
9660,39153,-18.41947377280205,-43.49541874314224,sao goncalo do rio das pedras,MG
9661,39155,-18.47227263411503,-43.49692788374374,milho verde,MG
9662,39160,-18.462898618489323,-43.3026066611305,santo antonio do itambe,MG
9663,39165,-18.36254674549674,-43.17113698108101,serra azul de minas,MG
9664,39170,-18.29387413093664,-43.009996208512725,rio vermelho,MG
9665,39175,-21.358676506270264,-46.150542635850535,pedra menina,MG
9666,39180,-18.078679395852483,-43.24697607970553,felício dos santos,MG
9667,39185,-18.003783893118683,-43.37812589823714,sao goncalo do rio preto,MG
9668,39188,-18.07186356171596,-43.47344025682929,couto de magalhaes de minas,MG
9669,39190,-17.948626059192208,-43.22280023802128,senador modestino goncalves,MG
9670,39200,-18.365786615134013,-44.454401934788834,corinto,MG
9671,39205,-18.208163703175405,-45.22649667095909,tres marias,MG
9672,39207,-18.25622999999996,-45.06661999999994,andrequice,MG
9673,39210,-18.29686427547553,-44.22117018630988,santo hipolito,MG
9674,39215,-18.322883263602016,-44.11810681787576,monjolos,MG
9675,39219,-18.108844994985745,-44.26236842924335,augusto de lima,MG
9676,39220,-18.10747249961571,-44.25980940797742,augusto de lima,MG
9677,39230,-17.874671637787852,-44.17043727666504,buenópolis,MG
9678,39237,-18.844510659124083,-44.86189781021224,felixlandia,MG
9679,39238,-18.71128359784847,-45.15352142232712,felixlandia,MG
9680,39240,-17.758099225068015,-44.16970606266068,joaquim felicio,MG
9681,39243,-18.731903239587755,-44.36179467409781,inimutaba,MG
9682,39245,-18.637624833710376,-44.05928096942894,presidente juscelino,MG
9683,39248,-18.543011590275103,-44.60180934821425,morro da garca,MG
9684,39250,-17.870458207480997,-44.6030274619776,lassance,MG
9685,39260,-17.59807078708512,-44.74865349171068,varzea da palma,MG
9686,39265,-19.86403176919016,-43.90641396167352,guaicui,MG
9687,39270,-17.340845395897375,-44.933534144970096,pirapora,MG
9688,39280,-17.364555680535215,-44.984647236468014,buritizeiro,MG
9689,39290,-16.366192832134864,-45.07195302725983,sao romao,MG
9690,39295,-16.945433238326146,-45.32339298714918,santa fe de minas,MG
9691,39300,-15.967607197545204,-44.86176495316572,sao francisco,MG
9692,39314,-15.3137911494507,-45.60962495919047,chapada gaucha,MG
9693,39315,-16.12493568797171,-45.740753304455104,urucuia,MG
9694,39317,-16.05307552722375,-45.14608783845332,pintopolis,MG
9695,39318,-16.215190864060187,-44.908151853991136,icaraí de minas,MG
9696,39320,-16.289824395963613,-44.782768172251146,ubai,MG
9697,39325,-16.374894438486837,-45.01540335193893,bentópolis de minas,MG
9698,39328,-16.631338704047906,-45.064223844106166,ponto chique,MG
9699,39330,-16.215706428560953,-44.43394444794159,brasilia de minas,MG
9700,39335,-15.994271723887923,-44.27738886831548,japonvar,MG
9701,39336,-16.12097738620628,-44.58449305094474,luislândia,MG
9702,39338,-16.505728294096443,-44.811677797827386,campo azul,MG
9703,39340,-16.660334572677282,-44.34611615056336,coracao de jesus,MG
9704,39344,-16.498652362928713,-44.26094480793312,luiz pires de minas,MG
9705,39347,-16.408132897676698,-44.21771746392958,alvacao,MG
9706,39350,-16.86254234593388,-44.88230094272684,ibiai,MG
9707,39355,-16.852487498768834,-44.34732065080926,sao joao da lagoa,MG
9708,39360,-16.985899346747413,-44.58980991445792,lagoa dos patos,MG
9709,39363,-17.28499068109711,-43.949932446206425,engenheiro navarro,MG
9710,39365,-16.534143903084846,-44.53053106188394,sao joao do pacui,MG
9711,39370,-17.228786404946344,-44.4325203984316,jequitai,MG
9712,39373,-16.2539157580252,-44.16432664413372,mirabela,MG
9713,39378,-16.86498107171183,-44.06830280816432,patis,MG
9714,39380,-17.04383628389522,-44.206084191117945,claro dos pocoes,MG
9715,39385,-19.263841118490497,-45.246960041676445,vista alegre,MG
9716,39387,-17.313346146163163,-44.23241696253605,francisco dumont,MG
9717,39390,-17.11521217243906,-43.81287036265137,bocaiuva,MG
9718,39397,-17.013674555494077,-43.67085608027653,guaraciama,MG
9719,39398,-17.401603862301886,-43.57100544749888,olhos-d agua,MG
9720,39400,-16.721976101453777,-43.86291363894473,montes claros,MG
9721,39401,-16.72463312407852,-43.87247844204142,montes claros,MG
9722,39402,-16.74032365920852,-43.84816627484434,montes claros,MG
9723,39403,-16.75272520535767,-43.87182429520995,montes claros,MG
9724,39404,-16.702903785611095,-43.83173842366981,montes claros,MG
9725,39405,-16.705348492045704,-43.84589063615381,montes claros,MG
9726,39406,-16.72222885484652,-43.8308610253888,montes claros,MG
9727,39407,-16.735538670794433,-43.85947489109611,montes claros,MG
9728,39408,-16.727573410349535,-43.88612955102336,montes claros,MG
9729,39414,-20.92610017180188,-45.18822022463719,nova esperanca,MG
9730,39416,-16.45148999999995,-43.82175999999996,vila nova de minas,MG
9731,39417,-17.28546138225056,-43.95026442529152,engenheiro navarro,MG
9732,39425,-16.080358372924447,-44.08046043251935,patis,MG
9733,39430,-15.933809901772332,-44.00241608987296,são joão da ponte,MG
9734,39437,-15.90154634987234,-44.30109215501223,lontra,MG
9735,39440,-15.807765581948384,-43.30926774639614,janauba,MG
9736,39442,-15.80139862110408,-43.31032547167575,janaúba,MG
9737,39445,-15.845261024175002,-43.33364776114913,janauba,MG
9738,39447,-15.821082862394928,-43.30005109780321,janaúba,MG
9739,39450,-15.703376381652864,-44.02266877275,varzelandia,MG
9740,39455,-15.658948927022417,-44.15802205204321,ibiracatu,MG
9741,39458,-15.591151937880062,-43.610184352410826,verdelandia,MG
9742,39460,-14.75363866071758,-43.93965471559108,manga,MG
9743,39465,-14.749084707595326,-44.410436840678585,miravania,MG
9744,39467,-14.297104193420417,-44.16764168518628,juvenilia,MG
9745,39470,-15.096620601254603,-44.10259566286277,itacarambi,MG
9746,39472,-16.543430516882903,-43.74625376661165,capitao eneas,MG
9747,39473,-16.041441761302057,-43.55417110170873,cacarema,MG
9748,39475,-14.881678492911124,-44.08692784326681,sao joao das missoes,MG
9749,39478,-14.854583116903983,-43.91983650559828,matias cardoso,MG
9750,39480,-15.483420529424649,-44.379894155549685,januaria,MG
9751,39489,-15.29676264213076,-44.412741237640375,conego marinho,MG
9752,39490,-15.323332390913766,-44.75789991476468,bonito de minas,MG
9753,39492,-15.60561490788118,-44.38398246099365,pedras de maria da cruz,MG
9754,39495,-14.416785953121789,-44.38216215825128,montalvania,MG
9755,39497,-14.519815502077474,-44.39484575160132,sao sebastiao dos pocoes,MG
9756,39500,-15.152585076654928,-42.87098092596081,monte azul,MG
9757,39505,-15.082894964401872,-43.11934976595887,gameleiras,MG
9758,39508,-15.340799938290758,-43.67233213795232,jaiba,MG
9759,39510,-14.923654164790465,-42.81309249025588,espinosa,MG
9760,39516,-15.04772533186448,-42.9519858075296,mamonas,MG
9761,39517,-15.531583432495026,-43.06818539161176,pai pedro,MG
9762,39518,-15.80955459225718,-42.87138430389349,serranopolis de minas,MG
9763,39520,-15.742828130781309,-43.028069642155806,porteirinha,MG
9764,39523,-15.654885136831275,-43.0654077786274,tocandira,MG
9765,39525,-15.803141677473782,-43.30109867357756,nova porteirinha,MG
9766,39526,-15.364738223994012,-42.980344730863216,catuti,MG
9767,39527,-15.39316055412574,-42.86084368198853,mato verde,MG
9768,39529,-16.003404344884267,-43.04653081169028,riacho dos machados,MG
9769,39530,-15.617834332075333,-42.54211546980239,rio pardo de minas,MG
9770,39535,-15.39826250629782,-42.308415559771454,vargem grande do rio pardo,MG
9771,39536,-15.507160269205206,-42.21358324025554,indaiabira,MG
9772,39538,-16.292094199850293,-43.156629395974925,santo antonio do retiro,MG
9773,39540,-15.31592844014999,-42.01834162897422,sao joao do paraiso,MG
9774,39547,-15.171322156662706,-42.50033605104274,montezuma,MG
9775,39550,-15.81221525134034,-42.22709529057218,taiobeiras,MG
9776,39553,-15.328528000205532,-41.73973999523042,ninheira,MG
9777,39555,-15.620342230243962,-41.74589223879504,berizal,MG
9778,39558,-16.116153206536715,-42.53032980281246,fruta de leite,MG
9779,39560,-16.164330348585707,-42.29325350147271,salinas,MG
9780,39563,-16.088599288695637,-41.75165574229896,santa cruz de salinas,MG
9781,39565,-16.405581873611123,-42.26188343737363,rubelita,MG
9782,39568,-16.012375656751047,-42.41555287383152,novorizonte,MG
9783,39569,-15.917888247716393,-41.801013181126216,curral de dentro,MG
9784,39570,-16.515562006115424,-42.860265721681465,grão mogol,MG
9785,39573,-16.347208540874067,-42.531075839373294,padre carvalho,MG
9786,39575,-16.54498687402957,-42.51625993153455,josenopolis,MG
9787,39580,-16.487764046795366,-43.417499612139615,francisco sa,MG
9788,39585,-16.240050839893893,-43.274954855461424,catuni,MG
9789,39590,-16.845872317108753,-43.58804521293626,juramento,MG
9790,39592,-16.850553853243937,-43.69726387355158,glaucilandia,MG
9791,39594,-17.059406747703736,-43.31691183779704,itacambira,MG
9792,39596,-16.86530870795646,-42.99565644634915,botumirim,MG
9793,39597,-0.9331793302279578,-48.2798854881097,adao colares,MG
9794,39598,-16.719068093902173,-42.86502743163479,cristalia,MG
9795,39600,-16.882338803976648,-42.08993711129527,aracuai,MG
9796,39602,-17.007993060235936,-42.07393082936301,engenheiro schnoor,MG
9797,39610,-16.607515379286834,-41.77097185630254,itinga,MG
9798,39615,-16.75951876773973,-41.49681223856985,ponto dos volantes,MG
9799,39620,-16.227412654546985,-41.47835277276773,medina,MG
9800,39623,-19.89323733483254,-43.9863046834627,tuparece,MG
9801,39625,-16.558301879745645,-41.50318894315648,itaobim,MG
9802,39628,-16.29716678761857,-41.79417306527858,comercinho,MG
9803,39629,-16.192079815993335,-41.72616772679282,agua branca de minas,MG
9804,39630,-16.79875682204193,-42.33631362538483,virgem da lapa,MG
9805,39635,-16.61347117209926,-42.182577574266176,coronel murta,MG
9806,39640,-16.9227674102542,-42.47847501119112,berilo,MG
9807,39642,-16.904513024883734,-42.61091527590021,jose goncalves de minas,MG
9808,39644,-17.01008125423929,-42.34995851526608,francisco badaro,MG
9809,39645,-17.09007626642221,-42.25089176360698,jenipapo de minas,MG
9810,39648,-17.095485036819124,-42.53427732623978,chapada do norte,MG
9811,39650,-17.22409325173999,-42.585292129283744,minas novas,MG
9812,39655,-17.086066969537722,-42.70357065619938,leme do prado,MG
9813,39660,-17.299749885046513,-42.73241020739489,turmalina,MG
9814,39662,-17.257499999999936,-43.04360999999994,cacaratiba,MG
9815,39663,-17.401380094377792,-42.7332762910062,veredinha,MG
9816,39664,-21.77059918122806,-43.35523022384441,mendonca,MG
9817,39665,-17.535583399039044,-43.01602044169739,carbonita,MG
9818,39670,-17.860280171639676,-42.86198587095291,itamarandiba,MG
9819,39678,-17.868015877622902,-42.55610880382181,aricanduva,MG
9820,39680,-17.696081081658534,-42.51645734650035,capelinha,MG
9821,39685,-17.729005400483505,-42.27034822537419,angelândia,MG
9822,39688,-17.601561993385634,-42.14904598152063,setubinha,MG
9823,39690,-17.847697697027982,-42.0808485867346,malacacheta,MG
9824,39695,-17.959787865199633,-42.008003629558615,franciscopolis,MG
9825,39700,-18.545586065437625,-42.56117021133504,pecanha,MG
9826,39703,-18.53054293112112,-42.622874862626375,cantagalo,MG
